total_duration,short_count,med_count,long_count,short_time,med_time,long_time,total_pause_time,pause_ratio,short_rate_pm,med_rate_pm,long_rate_pm,all_rate_pm,pause_p50,pause_p90,pause_p95,pause_std,pause_min,pause_max,max_long_streak,seg_duration_std,rhythm_outliers,wpm_mean,wpm_std,wpm_delta_mean,wpm_delta_std,wpm_cv,wpm_range,gap_clustering,wpm_acceleration,wpm_jerk,pause_pattern_regularity,speech_continuity,pause_spacing_consistency,speaking_efficiency,pause_efficiency,rhythm_regularity,contextual_pause_score,transition_pause_count,emphasis_pause_count,optimal_transition_ratio,optimal_emphasis_ratio,pause_rhythm_consistency,golden_ratio_pauses,pause_entropy,pause_autocorrelation,cognitive_pause_score,memory_retrieval_pauses,confidence_score,optimal_cognitive_pause_ratio,pause_fractal_dimension,pause_spectral_density,pause_trend_analysis,pause_volatility,toastmasters_compliance_score,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,spectral_centroid,spectral_rolloff,spectral_bandwidth,zero_crossing_rate,tempo,pitch_mean,pitch_std,pitch_min,pitch_max,intensity_mean,intensity_std,intensity_min,intensity_max,jitter_local,jitter_rap,jitter_ppq5,shimmer_local,shimmer_apq3,shimmer_apq5,hnr_mean,f1_mean,f2_mean,f3_mean,filename,long_dist_0,long_dist_1,long_dist_2,long_dist_3,long_dist_4,long_dist_5,long_dist_6,long_dist_7,long_dist_8,long_dist_9,long_dist_10,long_dist_11,long_dist_12,long_dist_13,long_dist_14,long_dist_15,long_dist_16,long_dist_17,long_dist_18,long_dist_19,long_dist_20,long_dist_21,long_dist_22,long_dist_23,long_dist_24,long_dist_25,long_dist_26,long_dist_27,long_dist_28,long_dist_29,long_dist_30,long_dist_31,long_dist_32,long_dist_33,long_dist_34,long_dist_35,long_dist_36,long_dist_37,long_dist_38,long_dist_39,long_dist_40,long_dist_41,long_dist_42,long_dist_43,long_dist_44,long_dist_45,long_dist_46,long_dist_47,long_dist_48,long_dist_49,long_dist_50,long_dist_51,long_dist_52,long_dist_53,long_dist_54,long_dist_55,long_dist_56,long_dist_57,long_dist_58,long_dist_59,long_dist_60,long_dist_61,long_dist_62,long_dist_63,long_dist_64,long_dist_65,long_dist_66,long_dist_67,long_dist_68,long_dist_69,long_dist_70,long_dist_71,long_dist_72,long_dist_73,long_dist_74,long_dist_75,long_dist_76,long_dist_77,long_dist_78,long_dist_79,long_dist_80,long_dist_81,long_dist_82,long_dist_83,long_dist_84,long_dist_85,long_dist_86,label
34.2465625,3,5,0,0.5800000000000001,1.919999999999999,0.0,2.499999999999999,0.07300002737501023,5.256001971000739,8.76000328500123,0.0,14.01600525600197,0.3199999999999985,0.43800000000000133,0.45900000000000085,0.10627205653416169,0.16000000000000014,0.4800000000000004,0,0.643678663792907,2,176.17588563251164,28.255302231071393,0.6303122910896946,55.543684721781034,0.16038121295447677,89.89651151491577,1.8632032982506894,-22.67536982322786,92.43265801166939,0.3492591673846432,-0.33333333333333326,0.903936779468966,0.9269999726249898,0.3124999999999999,0.6083914222579418,0.125,0,0,0.0,0.0,0.3492591673846432,0.25,0.979569764547061,0.013035299113008242,0.0,0,1.0,0.0,0.0,0.30095057975611966,0.26660881184146296,0.14279998856685508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,toeic-0074-short-talk-34.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconsistent_pace
37.0413125,0,6,0,0.0,3.680000000000007,0.0,3.680000000000007,0.09934853145390049,0.0,9.718878077011986,0.0,9.718878077011986,0.6300000000000008,0.780000000000002,0.8200000000000016,0.15434449203720327,0.40000000000000036,0.8600000000000012,0,1.4411503341824838,1,198.73800694611182,26.88199558927159,8.340425531914917,23.45899374019572,0.13526348584425874,84.04255319148959,2.5940979164248987,-9.753088951550904,31.448799330871378,0.27823393331329005,0.1428571428571429,0.8662925209052508,0.9006514685460996,0.6133333333333345,0.4096429400505929,1.4166666666666667,0,4,0.0,1.0,0.27823393331329005,0.16666666666666666,0.9591479170272447,0.44703728419979594,0.0,0,1.0,0.0,0.0,0.352042533341276,0.25915884858080634,0.2842534080710393,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,toeic-0197-short-talk-97.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconsistent_pace
143.0465625,30,34,2,6.639999999999962,17.99999999999999,2.1600000000000037,26.799999999999955,0.18735158350973974,12.583315310355676,14.261090685069766,0.838887687357045,27.683293682782487,0.3200000000000003,0.75,0.8849999999999998,0.2354098861745694,0.1200000000000001,1.1199999999999974,1,1.9668172889045623,2,172.74489049166579,38.7175685514374,1.0537548352674373,57.78253978272336,0.22413148337551184,140.4163675520457,1.6790645465494431,-9.721076271736408,88.21447899902472,0.37326461629600177,-2.0,0.8094479501831469,0.8126484164902602,0.40606060606060534,0.3370615385517151,0.5075757575757576,0,17,0.0,1.0,0.37326461629600177,0.19696969696969696,0.8553124760406267,0.06576022962670322,0.1875,0,0.90625,0.1875,0.3897937398420054,1.534693818587841,0.008274987443367555,0.3226523217180678,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,short-stories-0139-140-new-years.wav,0.0,1.1199999999999974,0.0,1.0400000000000063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,poor_pause_control
113.5804375,4,24,1,0.6799999999999962,13.820000000000018,1.4799999999999989,15.980000000000013,0.14069324217913856,2.1130399326028306,12.678239595616983,0.5282599831507077,15.31953951137052,0.5400000000000063,0.8080000000000013,0.8519999999999963,0.2625911313415115,0.14000000000000057,1.4799999999999989,1,1.295710605120689,2,174.8964446249415,30.404065446217416,4.998391459244337,38.57274424080707,0.17384038601480853,150.08642212406386,1.9978018532622195,0.1238040346465571,51.153535198190724,0.33357775094834774,-0.20833333333333326,0.7920220372033608,0.8593067578208614,0.5510344827586211,0.4355949734123515,1.1724137931034482,0,16,0.0,1.0,0.33357775094834774,0.13793103448275862,0.9257907562513567,0.14802260085050506,0.05,0,0.975,0.05,0.7550746785383251,1.295689639455294,0.018234275777571602,0.3083886694231353,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,short-stories-0153-154-reading-the-newspapers.wav,1.4799999999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,needs_pause_improvement
171.03675,1,16,4,0.10000000000000853,12.02000000000002,5.140000000000015,17.26000000000004,0.10091398485997916,0.35080180136725003,5.6128288218760005,1.4032072054690001,7.36683782871225,0.879999999999999,1.1400000000000006,1.3400000000000034,0.31179387341821474,0.10000000000000853,1.6400000000000006,1,1.2722781598283948,5,162.3336004050097,27.319701079712303,-2.309677419354839,31.22604253197409,0.16829356960944486,128.20512820512806,4.249773641030775,0.24779432037495694,47.68951633051324,0.19048440340061087,0.1923076923076923,0.7623148882333503,0.8990860151400208,0.8219047619047638,0.4400869654424356,1.1428571428571428,0,15,0.0,1.0,0.19048440340061087,0.09523809523809523,0.8052204900639209,0.40395619083297385,0.0,0,1.0,0.0,0.6018251704556229,1.1862482454633068,0.043401828208754725,0.5308446100319764,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ielts-listening-0162-cam9-test-1-part-2.wav,0.0,1.1400000000000006,1.6400000000000006,0.0,1.3400000000000034,1.0200000000000102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconsistent_pace
47.569,1,11,0,0.21999999999999886,5.999999999999997,0.0,6.219999999999996,0.1307574260547835,1.2613256532615778,13.874582185877356,0.0,15.135907839138934,0.52,0.6139999999999975,0.7009999999999972,0.1250222202472641,0.21999999999999886,0.7999999999999972,0,1.0631840530117593,0,198.19267368952012,33.54383520926484,3.337253748897376,42.69282771770878,0.16924861340643263,126.38580931263826,1.3216743700684628,-3.942599972334664,51.09147668584704,0.43072362467890424,-0.09090909090909083,0.8888713324970718,0.8692425739452164,0.518333333333333,0.48468773231367185,1.4166666666666667,0,8,0.0,1.0,0.43072362467890424,0.08333333333333333,0.8401749385838427,0.05179380168869046,0.0,0,1.0,0.0,0.30000000000000043,0.47068468175557515,0.06656106205887273,0.18652099786519358,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,toeic-0439-short-talk-219.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,needs_pause_improvement
132.9110625,6,22,14,1.2000000000000028,15.579999999999973,17.12000000000001,33.89999999999999,0.2550577759469795,2.7085781516493403,9.931453222714248,6.320015687181795,18.96004706154538,0.8699999999999974,1.2959999999999974,1.3769999999999958,0.3852722334629781,0.14000000000000057,1.7199999999999989,3,1.2008473462644922,4,138.72783644003303,24.72952007741698,1.550771365948211,41.64914368273546,0.17825924999635273,92.07459207459215,1.385442801023482,3.464214852433092,57.26683995229552,0.41920938098827887,-1.210526315789474,0.7218797690762531,0.7449422240530205,0.8071428571428569,0.4543704504073417,0.6190476190476191,0,17,0.0,1.0,0.41920938098827887,0.23809523809523808,0.9294246778946905,0.08710700264149981,0.0,0,1.0,0.0,0.7830074998557699,2.147095353346155,0.010335130434643618,0.5243900170164003,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,short-stories-0022-22-meals.wav,3.3799999999999972,2.059999999999995,3.8000000000000256,5.1000000000000085,2.779999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,poor_pause_control
57.2343125,7,16,0,1.3600000000000065,8.520000000000001,0.0,9.880000000000008,0.17262372112882474,7.338255351630195,16.773155089440447,0.0,24.111410441070642,0.3999999999999986,0.7920000000000003,0.9100000000000015,0.23278051354403,0.16000000000000014,0.9399999999999997,0,0.47348200293209797,3,208.47738843913777,37.180442580815686,6.256410256410282,44.85251996035212,0.17834280666687277,190.3225806451627,0.66799378925207,-6.304317857613834,58.326085545148054,0.5995226159975098,0.11538461538461542,0.8111744053490703,0.8273762788711753,0.4295652173913047,0.6786645496925576,0.9565217391304348,0,7,0.0,1.0,0.5995226159975098,0.17391304347826086,0.9075461184382416,0.29561162365249793,0.0,0,1.0,0.0,0.7000000000000003,1.0510490902068264,0.039732587510468265,0.3568746336351629,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,short-stories-0054-54-differences.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,poor_pause_control
25.2865625,3,6,0,0.6600000000000016,2.6600000000000015,0.0,3.320000000000003,0.13129503071048124,7.118405279483916,14.236810558967832,0.0,21.35521583845175,0.3399999999999994,0.5519999999999996,0.5760000000000005,0.1392395573139604,0.14,0.6000000000000014,0,0.38740160040970356,1,181.99282693574406,22.299244802522402,-2.7347068819031506,45.34717185105611,0.12252815222434874,66.00000000000003,1.3498055415503378,18.961827664442364,94.60227710264462,0.4255671298401259,-0.8,0.8777785089887046,0.8687049692895187,0.3688888888888892,0.7207718368673477,0.3333333333333333,0,2,0.0,1.0,0.4255671298401259,0.2222222222222222,0.9683925140412224,0.3374655966255709,0.0,0,1.0,0.0,0.4965784284662091,0.40870144021646704,0.1316666184551063,0.15190457530963336,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,toeic-0112-short-talk-52.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,needs_pause_improvement
31.9739375,0,7,0,0.0,3.3800000000000034,0.0,3.3800000000000034,0.10571109673308154,0.0,13.135698410619586,0.0,13.135698410619586,0.46000000000000085,0.62,0.6499999999999998,0.1060612068186885,0.360000000000003,0.6799999999999997,0,1.3472698319193517,0,175.9432247739092,29.960415273758393,2.2553713449135557,56.7294977906197,0.17028456374070763,77.7799116573843,1.1260945292864575,-43.01544827778837,103.10681381441766,0.4703459729683853,-0.3999999999999999,0.9041090979732058,0.8942889032669185,0.4828571428571434,0.4260268616762754,0.8571428571428571,0,3,0.0,1.0,0.4703459729683853,0.14285714285714285,0.9755037590061086,0.4564466383989957,0.0,0,1.0,0.0,0.0,0.22609280262949688,0.05387673786623932,0.18381754238616282,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,toeic-0073-short-talk-33.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconsistent_pace
43.4641875,0,10,1,0.0,6.879999999999999,1.08,7.959999999999999,0.1831392798956612,0.0,13.804468333843811,1.3804468333843811,15.18491516722819,0.7200000000000001,0.8800000000000026,0.9800000000000013,0.18602408090805433,0.4399999999999977,1.08,1,1.3188925471851023,1,154.98689732887874,23.051363226379934,-5.438549720074654,33.64333374902422,0.1487310451635499,81.10280165197021,1.4418266192576688,-7.828111902913301,48.86835742748451,0.409529485882993,-0.5714285714285714,0.8431532007633193,0.8168607201043387,0.7236363636363635,0.4312403354842368,1.0909090909090908,0,8,0.0,1.0,0.409529485882993,0.09090909090909091,0.9335100357365151,0.27692411623490565,0.0,0,1.0,0.0,0.4550746785383247,0.5212803488100409,0.06353004530621986,0.31135831448670415,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,toeic-0137-short-talk-67.wav,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,poor_pause_control
199.68,15,48,6,3.6999999999999087,29.81999999999993,7.1399999999999935,40.65999999999983,0.20362580128205043,4.507211538461538,14.423076923076922,1.8028846153846152,20.733173076923077,0.5800000000000125,0.9840000000000146,1.1359999999999952,0.2826495696937437,0.14000000000000057,1.3199999999999932,1,1.1242577798510254,9,181.74480266440094,35.72827330767347,3.091409893290872,44.94439404972015,0.19658484195362197,198.27586206896547,1.4712596996472864,-0.9480981212860311,60.37267960151534,0.4046519271700688,-0.2777777777777777,0.7796361715840816,0.7963741987179496,0.5892753623188381,0.4707526598161406,1.0869565217391304,0,35,0.0,1.0,0.4046519271700688,0.14492753623188406,0.9321632478166242,0.14453722004065317,0.15555555555555556,0,0.9555555555555556,0.15555555555555556,0.6931394152980972,2.1335801258802123,0.006463166465840392,0.36916861612009794,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,short-stories-0141-142-babies.wav,0.0,1.240000000000002,1.019999999999996,3.5600000000000023,1.3199999999999932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,poor_pause_control
